"","logFC","logCPM","PValue","FDR"
"ENSMUSG00000027463",4.03400094161762,3.76977131119271,5.44005634316168e-81,2.6098718705396e-79
"ENSMUSG00000020333",5.75047219881344,3.49236468715161,9.12848013236618e-81,4.36386669022796e-79
"ENSMUSG00000039621",3.66013956277745,4.58392705419807,3.1282790186661e-80,1.49018831981052e-78
"ENSMUSG00000046157",2.84567050530464,4.02608525309314,1.19187667004477e-79,5.65763710875829e-78
"ENSMUSG00000031075",1.81945803994915,7.06456353714516,1.35646902500289e-79,6.41633646528559e-78
"ENSMUSG00000063651",6.26575246452607,2.88096866143845,1.76112231245231e-79,8.30129017278659e-78
"ENSMUSG00000055926",3.08194200348951,3.73232582773268,2.94077595203062e-79,1.38134496896602e-77
"ENSMUSG00000030411",3.41113733883933,4.15060727169149,6.94429109895199e-79,3.25055514947819e-77
"ENSMUSG00000025085",2.06890449498105,6.60479200495378,9.59845835555053e-79,4.47739851526563e-77
"ENSMUSG00000032268",8.089806197729,2.09114464248232,1.15214555710961e-78,5.35588767427403e-77
"ENSMUSG00000025064",5.01758463490189,3.50007118750462,1.7363035166871e-78,8.04367962489994e-77
"ENSMUSG00000031488",2.6772115732233,4.34099989681987,2.17437906575098e-78,1.00386315703387e-76
"ENSMUSG00000032380",4.95884528054946,2.80325241662231,2.2124851303307e-78,1.01796969426581e-76
"ENSMUSG00000029053",3.76610501521402,3.45755023886903,2.4690583872174e-78,1.13215565027475e-76
"ENSMUSG00000021636",7.43152439469123,2.22573735813728,2.91263262281251e-78,1.33102374197069e-76
"ENSMUSG00000028954",1.79355993123605,7.47402683252431,9.21436399293086e-78,4.19658246583449e-76
"ENSMUSG00000027478",3.34631128779066,3.86627599158276,9.61303718363974e-78,4.36341260177264e-76
"ENSMUSG00000020656",4.11396229002914,2.97752877499166,1.5626642419382e-77,7.06922035086206e-76
"ENSMUSG00000025407",6.01974707997746,3.19597072904043,2.6948360726604e-77,1.21501956841254e-75
"ENSMUSG00000027186",7.70692641818345,2.5013094559017,6.45726106227976e-77,2.90167787935312e-75
"ENSMUSG00000025557",10.4139163612985,2.50412723464069,1.44736766562964e-76,6.48237990044958e-75
"ENSMUSG00000030168",2.05993689772509,7.33343798257846,2.57836950899771e-76,1.15096024340391e-74
"ENSMUSG00000035615",4.27934332658399,2.75613512735395,3.65469648246505e-76,1.62603839208288e-74
"ENSMUSG00000036473",1.82437496626532,6.62948136991238,5.05760926895579e-76,2.24281679456556e-74
"ENSMUSG00000035407",2.72552697895049,3.89006132272958,1.47721335164132e-75,6.52928301425462e-74
"ENSMUSG00000037860",6.72423987574685,2.92870929429312,1.75563428319381e-75,7.73454436984829e-74
"ENSMUSG00000038879",3.59142352790726,3.90091401478588,2.05526436544734e-75,9.02508759302787e-74
"ENSMUSG00000118219",4.29504751902827,3.18528389209526,2.31188271877706e-75,1.01189905622836e-73
"ENSMUSG00000028111",-1.7546513734151,6.59203592605745,2.58724799157745e-75,1.12876019982057e-73
"ENSMUSG00000025357",2.06098272138984,5.82567214611966,6.05723124890732e-75,2.63411401504902e-73
"ENSMUSG00000070000",4.78019737602734,3.37366201800401,1.05458829379047e-74,4.57135202205446e-73
"ENSMUSG00000020173",2.17567959461845,5.54113416580747,1.83625032726789e-74,7.93413162240334e-73
"ENSMUSG00000024222",2.09109186897745,5.65514144636033,4.61359253747224e-74,1.98708757181033e-72
"ENSMUSG00000050022",3.26607432167431,3.79378400172623,5.51029062512646e-74,2.36573974259012e-72
"ENSMUSG00000031298",-1.96357476740084,7.05996888072277,6.27910757731445e-74,2.68689450059375e-72
"ENSMUSG00000054046",7.09825027203376,2.77072248862971,6.29818753940824e-74,2.68689450059375e-72
"ENSMUSG00000001583",7.16497277771395,2.4658624887738,7.41008850113561e-74,3.15127454523057e-72
"ENSMUSG00000027562",4.45933442973559,2.82218609361519,1.10341412015881e-73,4.67771250121411e-72
"ENSMUSG00000022665",-1.68481622159458,10.0540101382953,1.59107724747816e-73,6.72392237406054e-72
"ENSMUSG00000027220",-2.24661575806632,6.01853558537263,7.17158612022824e-73,3.0212547652124e-71
"ENSMUSG00000023092",-1.73808494783815,6.81959538590238,1.63735671428449e-72,6.87638812002157e-71
"ENSMUSG00000000489",4.58101302361734,2.9445503388849,1.93786883148864e-72,8.11317071965788e-71
"ENSMUSG00000054702",5.00764087123155,3.65646637948728,2.20300147724108e-72,9.19463248132725e-71
"ENSMUSG00000021696",3.53776496520156,4.36851576007456,7.0599418750346e-72,2.93750235855992e-70
"ENSMUSG00000092060",4.29132862024024,4.1770522890089,8.96245954765001e-72,3.71762822036523e-70
"ENSMUSG00000019312",6.64476370997458,2.33221886877105,2.00049219732072e-71,8.27258751904314e-70
"ENSMUSG00000022598",4.89910432830025,2.42446936142964,2.41966887937885e-71,9.97539943819762e-70
"ENSMUSG00000078695",2.45938163723492,4.88207293815416,3.29457806533461e-71,1.35409167374317e-69
"ENSMUSG00000020890",6.59120580808485,2.26665772998056,3.72899340252166e-71,1.52798054891777e-69
"ENSMUSG00000043681",9.82013521292698,1.92783810173157,5.12176857158554e-71,2.09232006404681e-69
"ENSMUSG00000038530",-3.16897031691285,4.2267430785311,8.50102087052131e-71,3.46230399865552e-69
"ENSMUSG00000028640",10.1679199581346,2.27392089315655,8.56701282171929e-71,3.4786716822168e-69
"ENSMUSG00000046591",2.43501461774203,4.52375745017554,9.79065888670573e-71,3.96359977332372e-69
"ENSMUSG00000049969",2.15162694767571,5.13769733744851,1.29224634623343e-70,5.21580029747692e-69
"ENSMUSG00000067049",8.65989159293651,2.64451031267736,1.35862550327769e-70,5.46735236110045e-69
"ENSMUSG00000032584",3.81454578450976,3.09144890161967,1.72352903666657e-70,6.91514730455416e-69
"ENSMUSG00000037188",4.3708328325895,3.02006836112483,1.86690577108396e-70,7.46817706230947e-69
"ENSMUSG00000002831",-2.99748765975421,4.15745926685245,2.26206424730754e-70,9.02215624791507e-69
"ENSMUSG00000014846",3.62851001559019,5.14410795912776,2.45263904259186e-70,9.75340027527458e-69
"ENSMUSG00000070643",2.81089703687285,3.677394357267,2.68748788696842e-70,1.06558894718298e-68
"ENSMUSG00000027358",3.11744554131437,3.34963615359847,2.83227835436104e-70,1.11970511715956e-68
"ENSMUSG00000038028",2.35669122948495,5.79314567559301,2.51273014503957e-69,9.90471201323931e-68
"ENSMUSG00000025586",-1.92929078372662,5.32044420254123,2.87202813552336e-69,1.12879916311926e-67
"ENSMUSG00000037465",1.80247609980833,6.74869849479935,6.35926599069412e-69,2.49212979129498e-67
"ENSMUSG00000046204",5.29962646320366,2.80328288645826,2.11528107350265e-68,8.25916525744285e-67
"ENSMUSG00000034584",5.10064373061286,2.42082138087555,2.11977685563031e-68,8.25916525744285e-67
"ENSMUSG00000053522",5.97660471157724,2.76755867812123,2.86336579630562e-68,1.11242173775205e-66
"ENSMUSG00000032462",2.03140686797233,5.24705002367615,3.23673172130301e-68,1.25386150387603e-66
"ENSMUSG00000046280",5.96090256080093,2.19336724954815,3.50342973853712e-68,1.35328757321544e-66
"ENSMUSG00000070473",7.24042494422204,2.5502741823842,5.90512521159779e-68,2.27448551364428e-66
"ENSMUSG00000031626",-2.53614531173436,4.47176262491407,6.90753159482588e-68,2.65300380142016e-66
"ENSMUSG00000000244",3.8076547844835,2.73328210911849,1.15714817668592e-67,4.43168027554061e-66
"ENSMUSG00000026202",2.15969793060057,6.89898693571122,1.66709285470381e-67,6.36659455361532e-66
"ENSMUSG00000025227",3.68261840527616,3.273628363664,1.8806246166801e-67,7.16177979024418e-66
"ENSMUSG00000040152",-1.89064725184458,12.6166157580298,2.62184863221462e-67,9.95637786222122e-66
"ENSMUSG00000022596",2.35409982609057,6.36900269987689,3.19046342434217e-67,1.20816397257182e-65
"ENSMUSG00000029246",2.04386905797736,5.91342317030913,5.80194269197646e-67,2.19092407368444e-65
"ENSMUSG00000038235",2.19914394655023,6.29458106003039,1.20399196177163e-66,4.53380325045905e-65
"ENSMUSG00000011267",3.48043499609677,3.13131008883034,1.67983232360191e-66,6.30802773105217e-65
"ENSMUSG00000037101",10.0128485240282,2.11189514044567,5.90932608804276e-66,2.21287847202512e-64
"ENSMUSG00000052397",1.89302585287333,7.19379118148889,6.57973813532621e-66,2.45710387264079e-64
"ENSMUSG00000023039",3.34867532227443,5.06119330247791,7.07206576002659e-66,2.63366073234582e-64
"ENSMUSG00000025408",-1.81239454350187,5.53768904771586,7.40356706828013e-66,2.7495175660464e-64
"ENSMUSG00000020782",3.27997109922377,5.73323894158953,7.77414550920857e-66,2.87921031894617e-64
"ENSMUSG00000092035",1.61944885715028,6.50405029379104,1.123974583174e-65,4.15131543993663e-64
"ENSMUSG00000026259",2.37400860748373,4.74167027694594,1.3028561070357e-65,4.7988533275815e-64
"ENSMUSG00000041649",3.26332508500749,4.96769558618636,1.69722975213014e-65,6.234428961435e-64
"ENSMUSG00000033508",5.79333871328454,2.43106282824761,1.71061986667638e-65,6.26653978876748e-64
"ENSMUSG00000001247",5.04360407993765,2.37122003476929,1.87073960160788e-65,6.83453673964114e-64
"ENSMUSG00000006386",2.65391962418386,4.85171741991116,2.30426657015034e-65,8.39562638708021e-64
"ENSMUSG00000029816",-1.85041073389693,6.26754673820357,3.71543236170699e-65,1.35007395332e-63
"ENSMUSG00000052852",2.01338784027078,5.18095538094956,4.26865741196837e-65,1.54692931641789e-63
"ENSMUSG00000031489",3.98074096778759,2.614614440183,6.13107466993385e-65,2.21589859585464e-63
"ENSMUSG00000001672",8.18854334756888,2.17660536878837,2.7708004779559e-64,9.98747626826832e-63
"ENSMUSG00000030849",-1.84472084445165,6.07016894332186,3.83861963343738e-64,1.37995816742318e-62
"ENSMUSG00000042195",6.40428066235948,2.8259869253734,3.88893519801815e-64,1.39432806926816e-62
"ENSMUSG00000032420",2.42320975479989,6.49437923238048,4.7994917157881e-64,1.71623203768009e-62
"ENSMUSG00000037995",3.79681038723589,3.46919085170586,7.01487125774757e-64,2.50178516999193e-62
"ENSMUSG00000026175",8.90721820655366,2.88146987043247,7.68327261367515e-64,2.73293398693812e-62
"ENSMUSG00000038296",-2.07173860235634,5.20978351934073,1.12459540211632e-63,3.98965016208687e-62
"ENSMUSG00000024738",9.81430958256268,1.93124850499625,1.14454968938949e-63,4.04978329728602e-62
"ENSMUSG00000022240",1.87631016426153,5.16420643187539,1.55545849084739e-63,5.4893025955795e-62
"ENSMUSG00000062151",2.230648931839,5.548997803004,1.90389946478238e-63,6.70142785502121e-62
"ENSMUSG00000006360",2.0259391328055,5.37869071146346,2.2337153830104e-63,7.84185340582374e-62
"ENSMUSG00000115726",6.71907079815925,2.39697005522667,2.24240698375273e-63,7.85191910336897e-62
"ENSMUSG00000037492",7.50955771886039,3.14222323311032,2.83935747304489e-63,9.9164191953674e-62
"ENSMUSG00000027832",-2.15960345322769,5.56470004143022,4.26494305753314e-63,1.48567693433086e-61
"ENSMUSG00000022229",5.8326072551416,2.07130632996395,6.26182884355262e-63,2.17566274845188e-61
"ENSMUSG00000037280",6.87598284918314,2.5526156421722,6.3467317927159e-63,2.19949334955278e-61
"ENSMUSG00000035834",2.82358557656102,5.18894856313353,1.01176145920869e-62,3.49732211066471e-61
"ENSMUSG00000073599",2.7603567241275,4.38794022476961,1.86420501490271e-62,6.42745468181675e-61
"ENSMUSG00000036136",2.75030380401142,3.52084352625837,1.95092005005654e-62,6.7092737741868e-61
"ENSMUSG00000023931",6.03046935487361,2.93723043058714,2.01964899824721e-62,6.9279613601452e-61
"ENSMUSG00000053004",4.73337904992463,2.79169817771244,2.51620689062981e-62,8.60938707933513e-61
"ENSMUSG00000028518",2.58285282887811,5.5725249707917,3.90120820322185e-62,1.33144779209199e-60
"ENSMUSG00000034171",5.8119093080805,2.05639356592264,4.87783925098267e-62,1.66055936723478e-60
"ENSMUSG00000035246",2.22020570973113,4.37641172101914,1.44964045302283e-61,4.92257001188938e-60
"ENSMUSG00000014602",-1.78548659883815,7.1639107116512,1.61618489123698e-61,5.47431872330797e-60
"ENSMUSG00000078954",4.4371542040165,2.58323184690133,1.91032008512782e-61,6.45439224752082e-60
"ENSMUSG00000002668",7.95585738340048,1.95423569491911,2.54329537705276e-61,8.57154124451206e-60
"ENSMUSG00000025558",1.85479394309841,7.1541479473497,4.80323392597244e-61,1.61477298144724e-59
"ENSMUSG00000026249",-1.92611695081151,9.93080305556999,6.12895263539072e-61,2.05533359397269e-59
"ENSMUSG00000047153",1.86370038920136,6.05443216696206,9.08677736043325e-61,3.03967358799009e-59
"ENSMUSG00000026981",-1.69434951450852,8.360485519873,1.63628717605018e-60,5.46009589612191e-59
"ENSMUSG00000020437",6.03594333686921,2.03455272168099,1.80706503344625e-60,6.0150725224417e-59
"ENSMUSG00000011179",1.51558295332729,7.39380925080065,1.83494415734224e-60,6.09282812441644e-59
"ENSMUSG00000018470",3.59323734516185,3.70229617813806,1.95530882556822e-60,6.47654011731823e-59
"ENSMUSG00000026114",5.87787227344055,1.87958502960711,2.18814315302343e-60,7.22998966811491e-59
"ENSMUSG00000015134",4.03126957625517,3.2008231637299,3.16390082594769e-60,1.04284956074819e-58
"ENSMUSG00000050240",2.5168239210199,3.94612733039011,4.82833637549567e-60,1.58758055312334e-58
"ENSMUSG00000057534",-3.47486312924563,2.56348648279064,6.0079525243251e-60,1.97063766375734e-58
"ENSMUSG00000030793",3.74328036239133,2.90481352323459,6.52839776107688e-60,2.13614879167664e-58
"ENSMUSG00000028148",10.3220964255274,2.43294122848161,8.72657756377744e-60,2.84849859896571e-58
"ENSMUSG00000021676",2.17108352165746,4.62546424280036,1.20606707198213e-59,3.92729231821041e-58
"ENSMUSG00000028337",5.0092338636729,2.70091662787346,1.24173752573472e-59,4.03370206853728e-58
"ENSMUSG00000039462",-1.93795851638791,6.82989659411153,1.31115152644195e-59,4.24895041537595e-58
"ENSMUSG00000020143",6.22678278752078,2.65297972162946,1.47841223073647e-59,4.77949047543365e-58
"ENSMUSG00000003032",1.94330718351006,8.23711659231355,1.85276855068693e-59,5.97540019899774e-58
"ENSMUSG00000038354",3.2366794764314,2.64780984922861,2.26846069412848e-59,7.29859632876993e-58
"ENSMUSG00000054499",2.37671802481354,4.70071896762775,3.55187489682879e-59,1.14006727343212e-57
"ENSMUSG00000026496",1.63460451423931,7.08271916642491,3.63193839406674e-59,1.16299670998607e-57
"ENSMUSG00000026398",9.82957711366799,1.92888952875632,6.96904841071759e-59,2.22629719490246e-57
"ENSMUSG00000021822",-1.51484681699299,6.76893343485839,7.27704161385663e-59,2.3191914419953e-57
"ENSMUSG00000042724",3.64448895061759,2.65565715186102,7.80037120656722e-59,2.48011330744653e-57
"ENSMUSG00000040687",1.95272516206241,4.60650111796413,9.81900314200564e-59,3.11458779664419e-57
"ENSMUSG00000038473",3.71796809859056,2.53998692749327,9.86975255328223e-59,3.12333648288258e-57
"ENSMUSG00000030873",7.96937639582317,1.97385905065931,1.97478865268983e-58,6.23468988920647e-57
"ENSMUSG00000002100",9.91213159269743,2.02492317018685,6.48136813292172e-58,2.04147952803546e-56
"ENSMUSG00000001053",4.60057539216391,3.15889698981228,8.40067770099169e-58,2.6398493260389e-56
"ENSMUSG00000027952",2.34699034757479,5.51437356526653,1.41351932456623e-57,4.43154744522729e-56
"ENSMUSG00000074743",-1.57321098891137,7.43965317428331,1.62559359138767e-57,5.08460027969773e-56
"ENSMUSG00000047797",9.97671877974569,2.09076499033629,1.87143542880267e-57,5.84000486474279e-56
"ENSMUSG00000030110",3.00916131372284,4.58488311712146,2.14604062494529e-57,6.68147197803406e-56
"ENSMUSG00000035697",4.028249893845,4.12318953331794,2.28146972927345e-57,7.08674963602199e-56
"ENSMUSG00000049858",1.64144602414404,6.14795602115597,3.08407455304702e-57,9.55779518382227e-56
"ENSMUSG00000046607",8.20179021131079,2.20202732122861,3.70983706715965e-57,1.14707141060503e-55
"ENSMUSG00000047759",3.33764628888057,3.4519915595737,4.25760230001333e-57,1.3134264669675e-55
"ENSMUSG00000050199",-1.58406943443404,6.49512538356089,4.94330597639281e-57,1.5214773485788e-55
"ENSMUSG00000024529",-1.59357400702233,11.1916623975741,5.14589525344643e-57,1.58022355151962e-55
"ENSMUSG00000024697",5.31763196812554,2.11798301598421,7.61749547144988e-57,2.33389673751399e-55
"ENSMUSG00000050854",4.57572995124574,1.92768878447088,8.30602916319264e-57,2.53908342741497e-55
"ENSMUSG00000025658",6.89983845591426,2.84682457368207,9.35886786946242e-57,2.85445470018604e-55
"ENSMUSG00000001552",2.19132629886081,7.94539317344171,1.08353408119965e-56,3.29731895003443e-55
"ENSMUSG00000062826",5.84082465154954,1.84007314525409,2.40410472312937e-56,7.29949003885295e-55
"ENSMUSG00000096606",4.85220873479869,2.47805927333065,3.55338373765171e-56,1.0764756442086e-54
"ENSMUSG00000070639",1.76839984589513,5.8332547772409,6.90887718385268e-56,2.08830881873359e-54
"ENSMUSG00000040829",4.69427757548631,1.9314441942747,8.18347883869417e-56,2.46804201844376e-54
"ENSMUSG00000010760",6.45922765665797,2.45688973128497,1.13091329456698e-55,3.40308975983426e-54
"ENSMUSG00000019590",2.92694306958339,3.91284582927102,1.16725938614084e-55,3.50463781393424e-54
"ENSMUSG00000041653",5.67636576941839,1.69321055205525,2.91878264310327e-55,8.74402418037225e-54
"ENSMUSG00000047250",1.56870136296125,7.11810322439658,4.04216461582018e-55,1.20825767596168e-53
"ENSMUSG00000031150",2.59435447976661,4.22291561384718,6.16531210221846e-55,1.83881797455768e-53
"ENSMUSG00000074818",2.08151625211851,4.23358583862223,6.90475420976857e-55,2.05481217443466e-53
"ENSMUSG00000034145",9.33605488841986,1.46262364603682,9.16864706877116e-55,2.72252271220493e-53
"ENSMUSG00000074637",3.86747833566232,6.53305195383299,1.15508091103794e-54,3.4223397278467e-53
"ENSMUSG00000062157",3.46314462237332,3.28298503516961,1.27169338177349e-54,3.75958299993168e-53
"ENSMUSG00000003644",2.26755497243976,4.75218431092754,1.38535764751241e-54,4.08665348930303e-53
"ENSMUSG00000021594",2.61045808606428,3.72471948389747,1.70939118330366e-54,5.03150710526564e-53
"ENSMUSG00000041986",4.71376521701742,2.04807426148952,1.90440477665145e-54,5.59330736253557e-53
"ENSMUSG00000042331",1.65290958629311,7.4766882459287,1.99169803335385e-54,5.83697417122679e-53
"ENSMUSG00000039238",3.17429225180454,3.25207849186832,2.17229700792508e-54,6.35243730235098e-53
"ENSMUSG00000038663",9.33847964274232,1.47099893439214,2.43408408685164e-54,7.10257306814869e-53
"ENSMUSG00000030747",2.69019819927504,4.9229731702651,2.74161533660087e-54,7.98266011937718e-53
"ENSMUSG00000085683",9.26951950069418,1.40688433871893,3.07478926695376e-54,8.93345562668182e-53
"ENSMUSG00000050069",-2.08477202178744,6.50875580489088,3.44574209291201e-54,9.98968799022511e-53
"ENSMUSG00000011349",9.69988069383429,1.81418849981598,3.72487871441558e-54,1.07757703753297e-52
"ENSMUSG00000037335",10.7813986333292,2.88715989560925,3.89816786509e-54,1.12529338306806e-52
"ENSMUSG00000025025",1.69105547796122,5.89248702462678,6.67732411676479e-54,1.92344030807919e-52
"ENSMUSG00000037580",2.32491628136742,4.29270136774265,7.57782372450096e-54,2.17817999211082e-52
"ENSMUSG00000049404",-2.385031133755,4.10742936117363,1.11070716327565e-53,3.18583899321681e-52
