"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000000308",6.04843684715645,4.63299805511247,896.120596285132,6.84161284976456e-197,1.16749092186932e-194
"ENSMUSG00000073722",8.1950064623447,5.20253166726644,893.196357505885,2.95703903622874e-196,4.98298040592495e-194
"ENSMUSG00000036304",7.92656976191775,4.66106822012723,886.832076004954,7.15142406599447e-195,1.19022651646508e-192
"ENSMUSG00000006411",7.25759901973737,4.4005741996958,879.688948750172,2.55420106097114e-193,4.19916884182341e-191
"ENSMUSG00000038599",8.66385749887921,3.92581832765292,877.635488968947,7.13944641012018e-193,1.15960092837145e-190
"ENSMUSG00000044017",6.24677966834163,4.8707826314689,876.885378968797,1.03928368091944e-192,1.66792658362797e-190
"ENSMUSG00000044737",7.13427609422047,4.84706610707546,871.174855885479,1.81206578467279e-191,2.87393633449105e-189
"ENSMUSG00000028602",8.36685263204441,4.30236117248795,866.530896399763,1.85248599390012e-190,2.9038794981125e-188
"ENSMUSG00000019102",3.7406536909675,8.14708991351268,866.422042690645,1.9562278291786e-190,3.03125372013296e-188
"ENSMUSG00000056413",5.91382398946845,5.00590946700826,864.210806430188,5.91748152590583e-190,9.06517823303824e-188
"ENSMUSG00000042306",8.62128486920069,5.49780398202347,856.235714052224,3.20563993892984e-188,4.85564404682171e-186
"ENSMUSG00000027375",5.73239620286153,7.97472420195043,846.50158785285,4.18919300504358e-186,6.27494565566583e-184
"ENSMUSG00000024479",7.34720281016858,5.62454101147448,844.374363772133,1.2150559983601e-185,1.80001867185632e-183
"ENSMUSG00000042529",9.91329978127763,3.87710150960926,841.985909684428,4.0165776400923e-185,5.88559599631351e-183
"ENSMUSG00000048992",12.1996908729078,4.26408531878143,840.019119328549,1.07509264669658e-184,1.55842193227061e-182
"ENSMUSG00000040703",7.24846491141135,6.49348549750524,837.902277205102,3.10212232895073e-184,4.44890543793456e-182
"ENSMUSG00000063450",3.43983649689674,7.06622989566614,832.027756241831,5.8724466387644e-183,8.33331085654556e-181
"ENSMUSG00000035498",7.47734745919506,4.36471919550267,816.245375069275,1.58514178792213e-179,2.2259683794769e-177
"ENSMUSG00000051397",8.24968877108133,4.18554232049283,812.828128828485,8.77046236365672e-179,1.21891343427275e-176
"ENSMUSG00000021953",11.9588510668421,4.02378882110285,810.534740698655,2.76463267540024e-178,3.80306256092558e-176
"ENSMUSG00000003279",6.60695470428802,4.9473278320619,806.435003346459,2.15269506926992e-177,2.93136184129574e-175
"ENSMUSG00000028392",6.45966469337008,4.18203681632573,798.840722132643,9.64071463285284e-176,1.29966473965489e-173
"ENSMUSG00000118672",9.78043071213113,3.74140414947303,798.197721854901,1.33017684833085e-175,1.77545684082656e-173
"ENSMUSG00000095975",11.5438619682609,5.49322348372725,793.096138250005,1.71038167648952e-174,2.26055444909365e-172
"ENSMUSG00000003153",4.74435983710368,6.07094819868036,788.976109013306,1.34547045734053e-173,1.7609987607192e-171
"ENSMUSG00000003469",6.49183699106285,4.04927318626927,787.809967818859,2.41223097662235e-173,3.12685440344672e-171
"ENSMUSG00000067616",9.62161974835675,4.37068474023503,785.316339771418,8.40601227847853e-173,1.07925191929685e-170
"ENSMUSG00000074272",4.92342549633887,5.11842464152492,774.607742584435,1.79021897912163e-170,2.27678698656026e-168
"ENSMUSG00000098678",5.91610433467255,4.16758657238618,770.608164255423,1.32594276751043e-169,1.67056396717833e-167
"ENSMUSG00000027456",5.86294143128045,4.26918033056721,765.111581519955,2.07798757657887e-168,2.59382875183886e-166
"ENSMUSG00000026639",4.24732646793662,4.83738054344359,763.243746744155,5.29379958234287e-168,6.54731304307929e-166
"ENSMUSG00000028544",7.79067494561116,3.72995887581181,763.15151168965,5.54398769419873e-168,6.79440891868119e-166
"ENSMUSG00000026380",4.87874319639315,4.54564834197363,753.891075957783,5.71932090869827e-166,6.94614100632085e-164
"ENSMUSG00000054065",8.00880754318585,3.95046996354797,751.165663013602,2.23843623674785e-165,2.69431775960694e-163
"ENSMUSG00000029032",8.13641395992815,4.07600038273811,749.822265966219,4.3857852078945e-165,5.23228056527662e-163
"ENSMUSG00000022102",5.58769264838915,4.34453631222465,743.697382176599,9.41510734639226e-164,1.11337773804135e-161
"ENSMUSG00000042377",4.33255024375947,4.54079486063985,742.252496528537,1.94088306949223e-163,2.27522127476737e-161
"ENSMUSG00000050296",6.62804103178964,4.26139763640395,737.921189255203,1.69745483381134e-162,1.97270591505264e-160
"ENSMUSG00000001420",6.09184574618814,3.82132068441537,733.651145322475,1.43973735979678e-161,1.6588973801214e-159
"ENSMUSG00000021118",5.24638806709237,4.72429394020833,733.395329061259,1.63647205922482e-161,1.86959998562795e-159
"ENSMUSG00000027547",12.0129791363008,4.08140735620778,720.557208137497,1.01273423129258e-158,1.14728320773573e-156
"ENSMUSG00000021638",8.74362002686931,4.0042105649156,716.195493815089,8.99382673671298e-158,1.01038148531356e-155
"ENSMUSG00000043439",5.15904627354736,5.44580776690382,711.571350790654,9.10892377704726e-157,1.01485455734193e-154
"ENSMUSG00000025494",7.71044083001308,4.45166549750619,711.41373003697,9.85693632882183e-157,1.08919146433481e-154
"ENSMUSG00000030310",10.9649214055841,4.92222464430455,711.117875718924,1.14307827643806e-156,1.25283237761476e-154
"ENSMUSG00000018920",3.68597254460623,4.58500800248246,705.117461929493,2.30613205465249e-155,2.50717469586856e-153
"ENSMUSG00000040907",10.6573783129597,4.61653244818415,704.900328348641,2.57099256401935e-155,2.77276406044358e-153
"ENSMUSG00000022123",4.72743680475823,5.23500284109377,701.375896462334,1.50143606807951e-154,1.60641743125238e-152
"ENSMUSG00000024011",5.18017551405559,4.6857413436322,698.047456867808,7.94874072533726e-154,8.43755698569068e-152
"ENSMUSG00000001021",5.7406720117976,3.76169182749672,697.753388439877,9.20970493299081e-154,9.69969001575383e-152
"ENSMUSG00000041607",4.99231692064519,4.86596237432794,697.426929836451,1.08451767063794e-153,1.13336300138528e-151
"ENSMUSG00000018569",7.99788397127344,4.18483249723238,681.140797253843,3.77434431563368e-150,3.91399505531213e-148
"ENSMUSG00000046410",4.24634530443149,4.85818202538916,674.743180767432,9.29200592954088e-149,9.56225434627027e-147
"ENSMUSG00000074227",3.88590055644232,5.63452346797948,672.471106493249,2.89877439770078e-148,2.96048315571244e-146
"ENSMUSG00000031297",3.89201793063929,5.72714119632044,672.405842608815,2.99507224425967e-148,3.03583224998983e-146
"ENSMUSG00000020435",4.61856275239215,4.64197603666693,670.026871822984,9.8573822382839e-148,9.9169679070377e-146
"ENSMUSG00000024331",5.53435220582612,5.59143431429361,668.136771852593,2.53982149390634e-147,2.53624693032232e-145
"ENSMUSG00000003309",10.275271757819,4.23522069988179,665.948638881198,7.59732020882419e-147,7.53084365699698e-145
"ENSMUSG00000026205",5.34260012925688,3.55541197333241,659.083405739771,2.36412428035983e-145,2.32633280463729e-143
"ENSMUSG00000026479",3.24690485145523,5.4507506647069,657.636786210075,4.87837794721646e-145,4.76560964539312e-143
"ENSMUSG00000003526",4.90995314732946,4.51345483157727,644.924165677747,2.83799563386416e-142,2.75244742015271e-140
"ENSMUSG00000023043",6.12596401653783,4.83660601318715,641.708689703766,1.4201214126825e-141,1.36747548316948e-139
"ENSMUSG00000049709",7.73081926302347,4.30302932287699,638.581215811966,6.79994506335575e-141,6.50142265241836e-139
"ENSMUSG00000005251",8.34446280787619,3.98602305094941,631.596410361252,2.24707421800154e-139,2.13329630513231e-137
"ENSMUSG00000018849",3.61654312474985,6.12518328681228,621.783715756088,3.06059852937836e-137,2.88530970451396e-135
"ENSMUSG00000034730",7.37040350937064,4.62663972103653,615.120660716224,8.60998495929691e-136,8.06050050251956e-134
"ENSMUSG00000084128",4.27927030865854,4.86868438017411,609.469565070986,1.45921697274321e-134,1.35666924203801e-132
"ENSMUSG00000027376",9.74251082578387,3.71157929196832,603.548183828893,2.8316826223361e-133,2.61465160491185e-131
"ENSMUSG00000029832",4.86528272331089,4.42608466480015,599.773004256914,1.87573908641596e-132,1.72019310367167e-130
"ENSMUSG00000026110",3.47005861870327,4.72759498601742,596.325152346736,1.05465811582888e-131,9.60665274289805e-130
"ENSMUSG00000050359",6.4511058397961,3.7225831589075,593.363767932911,4.64778041175277e-131,4.20514951213685e-129
"ENSMUSG00000038807",2.94945880563177,6.20154291402109,592.157874835851,8.50241383544509e-131,7.64140272770902e-129
"ENSMUSG00000025481",4.59058120712899,4.04969012101723,591.775233693876,1.02984437016633e-130,9.194259572326e-129
"ENSMUSG00000043155",7.9004453951983,3.84655311790019,590.570437563053,1.88291541661033e-130,1.66997254811341e-128
"ENSMUSG00000102752",4.07455927881377,4.28187807891282,589.569246760533,3.10887910735636e-130,2.73926792459288e-128
"ENSMUSG00000021182",4.00057579362125,4.32476818751021,588.023106713386,6.74391633377594e-130,5.90355429192425e-128
"ENSMUSG00000020911",3.60878139627109,6.81195022455484,587.381251344344,9.30091449783305e-130,8.08939537711531e-128
"ENSMUSG00000031803",5.57506839245382,4.0400796782539,586.902274201024,1.18225391998193e-129,1.02166442918439e-127
"ENSMUSG00000050010",9.46550962856522,3.43054339640611,583.151083826779,7.73854006689385e-129,6.64479354406344e-127
"ENSMUSG00000046180",12.2288560735012,4.28869876063193,578.119498215332,9.61898565574747e-128,8.20718643197036e-126
"ENSMUSG00000022868",8.61014477666295,3.3768894959928,575.859142549254,2.98405638814658e-127,2.53006692884302e-125
"ENSMUSG00000022900",9.20675738550605,3.17828325659249,573.986955380672,7.62170239376882e-127,6.42176062314984e-125
"ENSMUSG00000006310",5.60933257465587,4.28990728294893,570.576793208971,4.20580148306885e-126,3.52164035982927e-124
"ENSMUSG00000002799",4.54986959069711,4.88857667767553,569.952631987782,5.74937320653331e-126,4.7844012467454e-124
"ENSMUSG00000002384",4.42181633313101,4.04826420460778,569.128735872251,8.68640951893731e-126,7.18414028986466e-124
"ENSMUSG00000005968",2.81259046412188,5.89076171820276,568.693799937022,1.08006743108862e-125,8.87828599908881e-124
"ENSMUSG00000025813",3.07347100068185,5.04010208426342,566.556174386606,3.1509772152768e-125,2.57444386903919e-123
"ENSMUSG00000060962",6.61465457612099,3.03023113991993,566.329282640039,3.53021255089921e-125,2.86691538546218e-123
"ENSMUSG00000042589",5.14655983194572,3.36686433992997,564.215428562678,1.01771837860872e-124,8.21548590540367e-123
"ENSMUSG00000019866",2.92768833882339,6.77241031198401,563.874003502203,1.20753049668672e-124,9.68971346775815e-123
"ENSMUSG00000034382",4.14825121401407,3.99090789006304,559.254340386071,1.22130815229211e-123,9.74228118405322e-122
"ENSMUSG00000019996",4.77796270235092,4.34024906930639,557.339493897941,3.18691892785266e-123,2.52722670978716e-121
"ENSMUSG00000021678",4.20930353418285,4.50694482855883,552.215067796449,4.15073131314861e-122,3.27228121827815e-120
"ENSMUSG00000032068",6.44273636672198,3.20387770904559,551.663305399675,5.47210726147657e-122,4.28892313906777e-120
"ENSMUSG00000023906",11.8536691513002,3.92875166036023,551.384907282635,6.29096403248183e-122,4.90222463132298e-120
"ENSMUSG00000024922",9.14873138098437,3.12605110921506,551.197375339848,6.91055371826313e-122,5.35409049861525e-120
"ENSMUSG00000030510",6.76919889836381,3.17818874753304,543.742486741812,2.89246137791121e-120,2.22818696203549e-118
"ENSMUSG00000050966",11.6652913738633,3.73697377139675,537.937178713681,5.299031522077e-119,4.05887749710909e-117
"ENSMUSG00000051076",4.708724563,3.83426106707586,535.456155941505,1.83630099211291e-118,1.39859738274995e-116
"ENSMUSG00000039457",3.85813686797147,4.44096787369183,535.2733252544,2.01242141830758e-118,1.52412658091037e-116
"ENSMUSG00000040136",11.7430149777599,3.81483188876828,535.157028862877,2.13314010280058e-118,1.60652858803657e-116
"ENSMUSG00000000120",5.26594014615456,3.99655264835057,531.196792814874,1.55088863132922e-117,1.16152942438606e-115
"ENSMUSG00000022286",9.17361182318325,3.14606416287854,522.150130102293,1.4413002255285e-115,1.07348996355523e-113
"ENSMUSG00000025582",3.08518390681854,4.81004612770669,517.158549963499,1.7568723128281e-114,1.30134042028767e-112
"ENSMUSG00000038732",2.95933530657568,5.6435905005746,516.548117838393,2.38533472380111e-114,1.75719657986682e-112
"ENSMUSG00000032013",5.63281538357216,3.21500733488172,514.81437092793,5.68532040396031e-114,4.16542415031462e-112
"ENSMUSG00000022055",5.55049318796189,4.81549542954053,513.837898056596,9.2726530789368e-114,6.75700735984578e-112
"ENSMUSG00000049971",7.30289107238377,3.70469834205663,513.640866638574,1.02346218414008e-113,7.41789984107119e-112
"ENSMUSG00000085925",3.23980211071387,4.48286072330455,513.600554993304,1.04434102848719e-113,7.52874941445763e-112
"ENSMUSG00000030513",2.45624937384091,6.34733625255734,513.318024434254,1.20312872491651e-113,8.62732890457422e-112
"ENSMUSG00000024965",5.40332060049932,4.54124488384794,512.615719812624,1.71045540493927e-113,1.22003435523737e-111
"ENSMUSG00000028766",4.66697487151416,3.60540261307971,507.786157114962,1.92258487730993e-112,1.36412456479027e-110
"ENSMUSG00000021456",5.01449415848492,3.29308554184722,507.207894007806,2.56862213727514e-112,1.81296309071236e-110
"ENSMUSG00000049044",5.45144417302297,3.91454913697165,506.599612435997,3.48374568281441e-112,2.4460612265636e-110
"ENSMUSG00000056724",3.18633911931896,5.37914856548441,506.323190890128,4.00118537644479e-112,2.79481761968147e-110
"ENSMUSG00000017861",3.30580847714179,4.91002377491977,504.36066295835,1.0695133252322e-111,7.43201501930688e-110
"ENSMUSG00000054753",6.68439007076983,3.585671358045,501.046060596619,5.62819446293894e-111,3.89095843871179e-109
"ENSMUSG00000042216",3.33271737172134,4.59728172100338,498.174879929401,2.37181615043424e-110,1.63134966959204e-108
"ENSMUSG00000029449",3.79184311493969,4.53966621290672,495.068512642923,1.12453493449875e-109,7.69535809745059e-108
"ENSMUSG00000018411",5.16462184598436,3.90109374228982,488.123570114044,3.64840857078911e-108,2.48405030014182e-106
"ENSMUSG00000020159",11.2616897964495,3.3257577121413,487.331326086034,5.42610714652068e-108,3.67584675589172e-106
"ENSMUSG00000031688",10.9211202407022,2.99635523890999,477.72030684781,6.69579645179038e-106,4.5133015983293e-104
"ENSMUSG00000000889",5.09912214954999,3.95299073737915,477.188777365865,8.73902822170742e-106,5.86123579387252e-104
"ENSMUSG00000028179",3.02077748266327,5.1268490949573,476.467627048243,1.2542554355733e-105,8.37060273612061e-104
"ENSMUSG00000030353",2.64712558823341,5.41243076269044,475.931728242269,1.64058332607993e-105,1.08949279895978e-103
"ENSMUSG00000041362",3.35843967502611,4.9357378582535,474.316134863262,3.68599924619654e-105,2.43583116852821e-103
"ENSMUSG00000025196",5.81477083630942,2.87013918981863,473.016550905082,7.0688636410521e-105,4.64855369487919e-103
"ENSMUSG00000028488",5.54540781021992,3.03525489948551,470.805376768568,2.14048979465361e-104,1.40077392823909e-102
"ENSMUSG00000036553",3.45140470026096,3.8329958763243,470.042150457318,3.13759202079786e-104,2.04337575035633e-102
"ENSMUSG00000044646",3.2482142985559,5.39208758759331,468.133394813834,8.1650219475749e-104,5.29195484977198e-102
"ENSMUSG00000020905",11.123058647771,3.20319783044616,467.289490757468,1.24623212084835e-103,8.03849532112759e-102
"ENSMUSG00000026288",5.65809370769711,3.32387725090078,466.720504401909,1.65735752042584e-103,1.0639446063267e-101
"ENSMUSG00000008601",6.20283692259032,3.37194571981012,460.259566938895,4.22089989240789e-102,2.69677495021568e-100
"ENSMUSG00000054662",9.93775757739405,3.90325781450034,459.997840957349,4.81239327600542e-102,3.06018272423722e-100
"ENSMUSG00000028977",5.84061558296752,2.89894851407743,457.053977523397,2.10378361433712e-101,1.33150736642623e-99
"ENSMUSG00000029361",7.47435495404672,3.41619890551714,454.423273287002,7.86138846226249e-101,4.95230737662433e-99
"ENSMUSG00000052180",4.67688723291208,4.26517104428966,449.388179324211,9.80087585300595e-100,6.14537708718015e-98
"ENSMUSG00000003271",5.10066236036586,3.53344535990881,445.541626034289,6.73583980377184e-99,4.20397483308556e-97
"ENSMUSG00000053559",7.38561403985509,3.585339147858,440.983643610469,6.61253519167587e-98,4.10799939718813e-96
"ENSMUSG00000026765",5.96876009379821,2.88946964437244,440.345677934435,9.1036057941114e-98,5.62961971148696e-96
"ENSMUSG00000063727",-2.44039555919652,6.78840770432507,440.285649478446,9.3816219442534e-98,5.77505230276165e-96
"ENSMUSG00000056078",6.74275580819423,2.70767702671486,440.049566064583,1.05598739296675e-97,6.47080274753851e-96
"ENSMUSG00000025082",10.5123617735911,2.60475769178678,439.685429705771,1.26738596141507e-97,7.73105436463195e-96
"ENSMUSG00000057963",3.16725709328106,5.51342308575028,439.177574330545,1.63470019940073e-97,9.926753778433e-96
"ENSMUSG00000026656",7.63887276217895,2.91600701766949,438.437486246847,2.36870397468585e-97,1.43195059563856e-95
"ENSMUSG00000012123",7.22350791872998,2.51875958067494,436.692255859694,5.67995548835424e-97,3.41836964011176e-95
"ENSMUSG00000074652",7.54466796609065,4.90419103289106,436.152856122917,7.44288426133199e-97,4.45944545453407e-95
"ENSMUSG00000041439",2.82949363060476,5.86492793800953,435.149455136132,1.23062260911486e-96,7.34071831569797e-95
"ENSMUSG00000025330",8.65644179224163,3.42422866005152,434.647372753005,1.58270599252214e-96,9.39932135911494e-95
"ENSMUSG00000063011",1.92896471529309,9.12662824167843,434.632229762076,1.59476257919661e-96,9.42938347813577e-95
"ENSMUSG00000079259",5.54189367007597,3.43876942231376,433.055709736017,3.51413542076112e-96,2.06873622739217e-94
"ENSMUSG00000028927",6.51464698889161,2.72945658062863,431.630232960771,7.17909208702201e-96,4.2078843663106e-94
"ENSMUSG00000034917",9.55304967009808,3.53020240164726,431.245256986027,8.70680603118249e-96,5.0812316929165e-94
"ENSMUSG00000054423",4.18797594375603,3.76214571653976,430.327356619106,1.37923721169376e-95,8.01443829777743e-94
"ENSMUSG00000028841",3.4923827036687,3.64004952850676,428.058060298762,4.30083964184642e-95,2.48839567432324e-93
"ENSMUSG00000050917",8.64442319706561,2.63169167778765,426.760058401694,8.24265622255947e-95,4.74868583488565e-93
"ENSMUSG00000021255",6.9220617960029,2.88636388590064,426.414874558655,9.79936201494578e-95,5.62149784355251e-93
"ENSMUSG00000002228",3.83060841918888,4.01550180662676,426.079802583357,1.15911803759186e-94,6.62121621388808e-93
"ENSMUSG00000006056",10.2125769384101,2.3075334186983,425.891441299766,1.27387076041416e-94,7.24601338444867e-93
"ENSMUSG00000037681",3.84797322377771,3.30255850130549,425.68281406128,1.41427577445865e-94,8.0108620653265e-93
"ENSMUSG00000032561",4.77999188755524,3.70845067176911,425.279450327901,1.73112459669633e-94,9.76455677324822e-93
"ENSMUSG00000051375",2.82686419160939,4.44191586580703,424.662688844938,2.35814258850546e-94,1.32458834315176e-92
"ENSMUSG00000050106",4.70553964485664,3.61226186004187,424.259072752725,2.88681999287728e-94,1.6148224200821e-92
"ENSMUSG00000079042",8.99958944094981,2.97560328188741,423.795784356653,3.64130995401082e-94,2.02845039214958e-92
"ENSMUSG00000044641",3.01209513826275,4.23549871774143,420.675101206627,1.73981384647954e-93,9.65202899769164e-92
"ENSMUSG00000050071",5.78605757370851,3.07870766722801,419.508064868351,3.12263995420374e-93,1.72525857469757e-91
"ENSMUSG00000035773",4.52028604286681,3.7799204325817,419.09227719939,3.84612478475056e-93,2.11631053972336e-91
"ENSMUSG00000028434",2.50411780289359,6.01835552351287,418.928385191506,4.17538572703341e-93,2.28814532463973e-91
"ENSMUSG00000003283",3.49609166963917,4.56775226688699,416.997016880648,1.09922494911136e-92,5.99945406436043e-91
"ENSMUSG00000044430",8.27299361743808,2.26953539943821,416.204115958244,1.63558889287113e-92,8.89087655838538e-91
"ENSMUSG00000020447",8.2778116480257,3.55530991662328,416.086857019789,1.73459265646157e-92,9.39118216938087e-91
"ENSMUSG00000032226",6.9766126063876,2.63981778067825,415.660573673386,2.14775768065775e-92,1.15815685171788e-90
"ENSMUSG00000037411",-2.12855539537806,8.92154641950509,414.618010516625,3.62174385805346e-92,1.94520832471787e-90
"ENSMUSG00000071847",2.14642802213067,6.02151605331162,413.70176172651,5.73266723951489e-92,3.06674948634525e-90
"ENSMUSG00000028661",8.77593754032818,2.76536053241807,413.279352517615,7.08439060242018e-92,3.77488813087852e-90
"ENSMUSG00000041119",3.91404297982347,3.46176767241788,409.869715661619,3.91278545739346e-91,2.076703179178e-89
"ENSMUSG00000032358",6.51335587866025,2.72327110084563,403.92540684794,7.69898048001226e-90,4.07019434709982e-88
"ENSMUSG00000078670",2.77052193775417,4.32682712097635,403.278138802837,1.06495738486267e-89,5.60808222864593e-88
"ENSMUSG00000019848",5.22483395774686,3.13489570352887,402.379953498885,1.67052310801097e-89,8.76277121365599e-88
"ENSMUSG00000024812",2.03380012964413,6.93232950857472,401.259511622143,2.92924616956242e-89,1.52853498481568e-87
"ENSMUSG00000006342",3.42189573148997,4.38138899771822,401.254471476191,2.93665574562169e-89,1.52853498481568e-87
"ENSMUSG00000043068",4.48272292795831,3.32621344808847,400.382337915643,4.54678682881258e-89,2.35750897073932e-87
"ENSMUSG00000023902",8.35715038839855,2.35572566020878,392.452516411589,2.42083787149708e-87,1.25039522397135e-85
"ENSMUSG00000041605",2.96177316516272,4.16892775543101,392.351643466297,2.54639355638937e-87,1.31022639441546e-85
"ENSMUSG00000033491",2.66060651667624,5.44067660616654,390.921861997641,5.21419643919236e-87,2.6727217565305e-85
"ENSMUSG00000033987",4.67523895297075,5.64942117121656,389.777606112213,9.25321629900793e-87,4.72509882298962e-85
"ENSMUSG00000049493",4.7380642824744,3.73085401227998,388.090781656194,2.15535587410305e-86,1.09646613353899e-84
"ENSMUSG00000020892",3.90239884987019,3.14186245003638,384.779840969901,1.13326538483625e-85,5.74344009510434e-84
"ENSMUSG00000028128",-2.11499914627735,6.90237111814236,384.247842678426,1.47962778654187e-85,7.47073490276065e-84
"ENSMUSG00000033361",2.37518245284414,5.27976763104928,384.048432272293,1.63518177974085e-85,8.22533043756956e-84
"ENSMUSG00000048826",4.9261489482036,3.3236759527234,382.033966125943,4.4888793021959e-85,2.24961270902985e-83
"ENSMUSG00000027761",8.2256683724923,2.22290342301632,381.620772885617,5.52198815166496e-85,2.75710823231835e-83
"ENSMUSG00000041235",2.9281690376269,4.11367472358297,379.898562539642,1.30931993742474e-84,6.51326275882765e-83
"ENSMUSG00000022346",2.50829371787927,8.31720827628707,377.252685141875,4.93287941642004e-84,2.44485836076318e-82
"ENSMUSG00000022122",-3.09727831053788,3.64138780851973,375.356406173138,1.27632348066685e-83,6.3026069021501e-82
"ENSMUSG00000068105",8.70263152564603,2.68780898764114,375.326320132058,1.2957200351077e-83,6.37503715083465e-82
"ENSMUSG00000042367",3.1446207903525,5.18856481565765,372.51255000151,5.31054416558257e-83,2.60332530531704e-81
"ENSMUSG00000044628",6.69517313642224,3.46590575581936,372.191855373849,6.23681711247854e-83,3.04632360483055e-81
"ENSMUSG00000025726",8.76771357996197,2.76178988829971,371.768563034632,7.71126384173966e-83,3.75290786463872e-81
"ENSMUSG00000030592",5.50327914071066,3.25652285148288,369.352948188404,2.58867583306293e-82,1.25532154336408e-80
"ENSMUSG00000021895",2.51001736857935,5.14365001681079,367.868797877417,5.44786631839099e-82,2.63235433111931e-80
"ENSMUSG00000027463",4.0339892942202,3.76984118004598,363.523884286434,4.81147818220332e-81,2.31655490622439e-79
"ENSMUSG00000022865",3.39112045231691,6.08330232061495,362.984880450382,6.30437697045923e-81,3.02453046045412e-79
"ENSMUSG00000046157",2.8456330518134,4.02609170981063,362.485653057536,8.09739371140875e-81,3.87095619232274e-79
"ENSMUSG00000020333",5.75046673152345,3.49243680964806,361.430718158022,1.37420299258421e-80,6.54615920248332e-79
"ENSMUSG00000055926",3.08185812249368,3.73232703228829,361.101825006765,1.62056232964712e-80,7.69253548097633e-79
"ENSMUSG00000039621",3.66012106203774,4.58399176648036,358.942578271188,4.7844875280728e-80,2.26314653915612e-78
"ENSMUSG00000032268",8.08972612546237,2.09119520954748,358.308123480944,6.57639033857965e-80,3.09987126413959e-78
"ENSMUSG00000063651",6.2657602913805,2.88108165053248,358.253279997293,6.75973623973843e-80,3.1751917856416e-78
"ENSMUSG00000031488",2.67722838066573,4.34102656564692,357.332612204083,1.07252123960511e-79,5.02036764969322e-78
"ENSMUSG00000032380",4.95882420702481,2.80329207944352,356.794319907245,1.40481825230401e-79,6.5530639651593e-78
"ENSMUSG00000030411",3.41113816701909,4.15066598047029,355.137207745904,3.22450274947986e-79,1.49894901950821e-77
"ENSMUSG00000031075",1.81945361223549,7.06456134991334,353.897922847195,6.00239962056116e-79,2.78069928813694e-77
"ENSMUSG00000021636",7.43152580733827,2.22581657283181,353.518052430482,7.26180574612747e-79,3.35261655012138e-77
"ENSMUSG00000020656",4.11394281090175,2.97757215249515,352.356998623471,1.29979425552264e-78,5.98038442276476e-77
"ENSMUSG00000029053",3.76610051107892,3.45762029790544,352.082042363652,1.49193248708815e-78,6.84106865933177e-77
"ENSMUSG00000025064",5.01758426655165,3.50013188014644,351.663826696381,1.84001003358794e-78,8.4085339873895e-77
"ENSMUSG00000025407",6.01971891556262,3.19607015991427,349.902530242537,4.45005147223725e-78,2.02672783436589e-76
"ENSMUSG00000027478",3.34630826059493,3.86633591151021,349.891946939228,4.47372928511876e-78,2.03065132972007e-76
"ENSMUSG00000035615",4.27941501080582,2.75621382057103,348.112901555413,1.09165436756192e-77,4.93845386882627e-76
"ENSMUSG00000025085",2.06890300330676,6.60478968169766,348.036842849746,1.13409196980075e-77,5.11327553340597e-76
"ENSMUSG00000025557",10.4139179646122,2.50419604730409,347.7230064005,1.32736933792421e-77,5.96475534818542e-76
"ENSMUSG00000027186",7.70690905410394,2.50144751859083,347.463117646454,1.51212377921567e-77,6.77240553741079e-76
"ENSMUSG00000028954",1.79356016051022,7.47402767420946,346.27042398344,2.74991894847274e-77,1.22753832266096e-75
"ENSMUSG00000035407",2.72549403048549,3.89007455966394,342.427181927043,1.88920466542444e-76,8.4054020114148e-75
"ENSMUSG00000118219",4.29504079054686,3.18536638189816,339.54835083491,8.00261534795733e-76,3.54879136532279e-74
"ENSMUSG00000038879",3.5914019313686,3.90089651399561,338.919180577507,1.09712200776729e-75,4.8492792743314e-74
"ENSMUSG00000030168",2.05993705805761,7.33343746610334,338.76455479164,1.18557765488307e-75,5.22312822401265e-74
"ENSMUSG00000037860",6.72424755529621,2.92874418318402,338.34864633346,1.46052362552008e-75,6.4134589562333e-74
"ENSMUSG00000036473",1.8243672221301,6.62947825818727,336.618152571746,3.47846377559981e-75,1.52250552463834e-73
"ENSMUSG00000020173",2.17565368236364,5.54112069413068,336.328628419216,4.02200503033717e-75,1.7547135862128e-73
"ENSMUSG00000070000",4.78016297265825,3.3737902287538,336.298669528963,4.08288671436809e-75,1.77552889665794e-73
"ENSMUSG00000027562",4.4593303042356,2.82223880253327,333.703449726862,1.50032200674068e-74,6.50348584336692e-73
"ENSMUSG00000028111",-1.75465413029127,6.5920341024064,333.695435113519,1.50636430228792e-74,6.50874908946904e-73
"ENSMUSG00000024222",2.09109528165208,5.65514977912784,333.501821299609,1.65996145662716e-74,7.1495017242143e-73
"ENSMUSG00000050022",3.26607342115549,3.79384375308202,333.054515393439,2.07739444611153e-74,8.91890271593297e-73
"ENSMUSG00000054046",7.09822701709857,2.77084571855516,332.074082014508,3.39667307540338e-74,1.45366824538137e-72
"ENSMUSG00000001583",7.16495185019292,2.46596112232214,331.927376836718,3.65599638178395e-74,1.55969896274777e-72
"ENSMUSG00000022665",-1.68481618221183,10.054010101621,329.556897127883,1.20031697505445e-73,5.10456565952968e-72
"ENSMUSG00000000489",4.58101538632123,2.94466716086472,327.847471684828,2.82888622431638e-73,1.19925205000029e-71
"ENSMUSG00000025357",2.06098996212819,5.82568099357734,327.436847306217,3.4757772764338e-73,1.46887001453304e-71
